YYYYMM,Description,Quantity,0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,Erratic,Intermittent,Lumpy,Smooth,Quantity_bf1mm,0_cluster_bf1mm,1_cluster_bf1mm,2_cluster_bf1mm,3_cluster_bf1mm,4_cluster_bf1mm,predict_Quantity
2011-12-01,ASSORTED TUTTI FRUTTI PEN,24,1,0,0,0,0,0,0,1,0,454.0,24.0,2.0,0.0,0.0,1.0,366.0
2011-11-01,ASSORTED TUTTI FRUTTI SMALL PURSE,183,7,7,0,0,0,0,0,1,0,7.0,1.0,2.0,0.0,0.0,0.0,51.0
2011-11-01,ASSTD DESIGN 3D PAPER STICKERS,12543,3,0,0,0,0,1,0,0,0,71.0,5.0,0.0,0.0,0.0,0.0,220.0
2011-12-01,ASSTD DESIGN RACING CAR PEN,27,1,3,0,0,0,0,0,1,0,225.0,8.0,10.0,0.0,0.0,1.0,69.0
2011-12-01,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,1,0,0,0,0,0,0,1,0,416.0,11.0,0.0,1.0,0.0,0.0,321.0
2011-12-01,ASSTD MULTICOLOUR CIRCLES MUG,14,1,2,0,0,0,1,0,0,0,54.0,1.0,1.0,0.0,0.0,0.0,166.0
2011-12-01,BABUSHKA LIGHTS STRING OF 10,3,1,1,0,0,0,0,0,1,0,81.0,9.0,9.0,0.0,0.0,3.0,52.0
2011-12-01,BABY BOOM RIBBONS ,7,2,0,0,0,0,1,0,0,0,13.0,1.0,1.0,0.0,0.0,0.0,30.0
2011-12-01,BAG 125g SWIRLY MARBLES,99,7,1,0,0,0,0,0,1,0,810.0,40.0,15.0,0.0,0.0,2.0,916.0
2011-12-01,BAG 250g SWIRLY MARBLES,316,5,1,0,0,0,0,0,1,0,684.0,31.0,15.0,0.0,0.0,6.0,396.0
2011-12-01,BAG 500g SWIRLY MARBLES,15,2,0,0,0,0,0,0,1,0,120.0,15.0,8.0,0.0,0.0,2.0,209.0
2011-12-01,BAKING MOULD CHOCOLATE CUPCAKES,27,4,0,0,0,0,0,0,1,0,30.0,1.0,4.0,0.0,0.0,1.0,53.0
2011-12-01,BAKING MOULD EASTER EGG MILK CHOC,34,5,0,0,0,0,0,0,1,0,2.0,1.0,1.0,0.0,0.0,0.0,124.0
2011-12-01,BAKING MOULD EASTER EGG WHITE CHOC,51,2,0,0,0,0,0,0,1,0,8.0,1.0,2.0,0.0,0.0,0.0,12.0
2011-12-01,BAKING MOULD HEART MILK CHOCOLATE,42,7,1,0,0,0,0,0,1,0,83.0,5.0,8.0,1.0,0.0,1.0,81.0
2011-12-01,BAKING MOULD HEART WHITE CHOCOLATE,34,8,0,0,0,0,0,0,1,0,17.0,5.0,4.0,0.0,0.0,2.0,44.0
2011-12-01,BAKING MOULD ROSE MILK CHOCOLATE,77,3,0,0,0,0,0,0,1,0,90.0,4.0,3.0,0.0,0.0,0.0,132.0
2011-12-01,BAKING MOULD ROSE WHITE CHOCOLATE,5,3,0,0,0,0,0,0,1,0,5.0,0.0,4.0,0.0,0.0,1.0,16.0
2011-12-01,BAKING MOULD TOFFEE CUP CHOCOLATE,93,7,0,0,0,0,0,0,1,0,7.0,1.0,0.0,0.0,0.0,1.0,129.0
2011-12-01,BAKING SET 9 PIECE RETROSPOT ,53,18,1,0,0,1,0,0,1,0,760.0,151.0,18.0,0.0,0.0,11.0,760.0
2011-12-01,BAKING SET SPACEBOY DESIGN,29,7,2,0,0,1,0,0,1,0,277.0,59.0,11.0,0.0,0.0,5.0,254.0
2011-12-01,BALLOON ART MAKE YOUR OWN FLOWERS,15,1,2,0,0,0,0,0,1,0,50.0,10.0,1.0,0.0,0.0,1.0,87.0
2011-12-01,BALLOON PUMP WITH 10 BALLOONS,42,4,0,0,0,0,0,0,1,0,34.0,15.0,2.0,0.0,0.0,0.0,92.0
2011-12-01,BALLOON WATER BOMB PACK OF 35,94,5,2,0,0,0,0,0,1,0,355.0,23.0,1.0,0.0,0.0,0.0,1868.0
2011-12-01,BALLOONS  WRITING SET ,34,2,4,0,0,0,0,0,1,0,211.0,43.0,21.0,0.0,0.0,1.0,110.0
2011-12-01,BANK ACCOUNT  GREETING  CARD ,6,0,3,0,0,0,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,24.0
2011-12-01,BANQUET BIRTHDAY  CARD  ,28,2,2,0,0,0,0,0,1,0,136.0,10.0,12.0,0.0,0.0,0.0,144.0
2011-11-01,BASKET OF FLOWERS SEWING KIT,31,8,2,0,0,0,1,0,0,0,349.0,3.0,0.0,0.0,0.0,2.0,87.0
2011-12-01,BASKET OF TOADSTOOLS,4,0,3,0,0,0,0,0,1,0,176.0,8.0,2.0,0.0,0.0,1.0,74.0
2011-12-01,BATH BUILDING BLOCK WORD,16,5,0,0,0,0,0,0,1,0,49.0,13.0,4.0,1.0,0.0,3.0,52.0
2011-12-01,BATHROOM METAL SIGN,22,5,5,0,0,1,0,0,1,0,596.0,32.0,25.0,2.0,0.0,11.0,415.0
2011-12-01,BATHROOM METAL SIGN ,16,3,0,0,0,0,0,0,1,0,4.0,2.0,1.0,0.0,0.0,0.0,31.0
2011-11-01,BATHROOM SCALES FOOTPRINTS IN SAND,14,2,0,0,0,1,1,0,0,0,18.0,3.0,0.0,0.0,0.0,1.0,15.0
2011-12-01,"BATHROOM SCALES, TROPICAL BEACH",1,1,0,0,0,0,0,0,0,1,2.0,1.0,0.0,0.0,0.0,0.0,2.0
2011-12-01,BATHROOM SET LOVE HEART DESIGN,6,0,1,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,0.0,1.0,5.0
2011-12-01,BEACH HUT KEY CABINET,1,1,0,0,0,0,1,0,0,0,5.0,1.0,1.0,0.0,0.0,0.0,4.0
2011-12-01,BEACH HUT SHELF W 3 DRAWERS,3,2,0,0,0,0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,14.0
2011-11-01,BEADED CHANDELIER T-LIGHT HOLDER,4,6,2,0,0,0,0,0,1,0,168.0,10.0,0.0,0.0,0.0,1.0,91.0
2011-12-01,BEADED CRYSTAL HEART BLUE  LARGE,24,1,0,0,0,0,0,0,1,0,37.0,5.0,0.0,0.0,0.0,0.0,82.0
2011-12-01,BEADED CRYSTAL HEART BLUE ON STICK,7,0,1,0,0,0,0,0,1,0,5.0,0.0,1.0,0.0,0.0,1.0,23.0
2011-12-01,BEADED CRYSTAL HEART BLUE SMALL,5,1,0,0,0,0,1,0,0,0,26.0,1.0,0.0,0.0,0.0,2.0,6.0
2011-11-01,BEADED CRYSTAL HEART GREEN LARGE,36,4,0,0,0,0,1,0,0,0,36.0,5.0,1.0,0.0,0.0,0.0,168.0
2011-12-01,BEADED CRYSTAL HEART GREEN ON STICK,15,0,5,0,0,0,0,0,1,0,93.0,0.0,10.0,0.0,0.0,3.0,52.0
2011-12-01,BEADED CRYSTAL HEART GREEN SMALL,2,2,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
2011-11-01,BEADED CRYSTAL HEART PINK LARGE,31,3,0,0,0,0,1,0,0,0,22.0,5.0,3.0,0.0,0.0,0.0,97.0
2011-12-01,BEADED CRYSTAL HEART PINK ON STICK,36,0,7,0,0,0,0,0,1,0,26.0,0.0,9.0,0.0,0.0,0.0,65.0
2011-12-01,BEADED CRYSTAL HEART PINK SMALL,21,2,2,0,0,0,1,0,0,0,21.0,2.0,4.0,0.0,0.0,3.0,21.0
2011-12-01,BEADED PEARL HEART WHITE ON STICK,12,1,1,0,0,0,1,0,0,0,4.0,0.0,2.0,0.0,0.0,0.0,12.0
2011-12-01,BELLE JARDINIERE CUSHION COVER,11,3,2,0,0,1,0,0,1,0,173.0,44.0,8.0,0.0,0.0,9.0,171.0
2011-12-01,BEWARE OF THE CAT METAL SIGN ,63,4,0,0,0,0,0,0,1,0,508.0,41.0,11.0,0.0,0.0,3.0,285.0
2011-11-01,BICYCLE SAFTEY WALL ART,28,6,0,0,0,0,0,0,1,0,52.0,9.0,0.0,0.0,0.0,0.0,57.0
2011-12-01,BIG DOUGHNUT FRIDGE MAGNETS,12,0,2,0,0,0,0,0,1,0,73.0,2.0,1.0,0.0,0.0,0.0,94.0
2011-12-01,BINGO SET,23,4,3,0,0,1,0,0,1,0,233.0,51.0,14.0,0.0,0.0,6.0,138.0
2011-12-01,BIRD DECORATION GREEN POLKADOT,44,2,3,0,0,0,0,0,1,0,34.0,2.0,5.0,0.0,0.0,0.0,51.0
2011-12-01,BIRD DECORATION RED RETROSPOT,15,1,1,0,0,0,0,0,1,0,91.0,6.0,5.0,0.0,0.0,0.0,60.0
2011-12-01,BIRD HOUSE HOT WATER BOTTLE,9,0,2,0,0,0,0,0,1,0,239.0,42.0,24.0,0.0,0.0,7.0,143.0
2011-12-01,BIRDCAGE DECORATION TEALIGHT HOLDER,8,3,0,0,0,0,1,0,0,0,60.0,3.0,0.0,0.0,0.0,2.0,61.0
2011-12-01,BIRDHOUSE DECORATION MAGIC GARDEN,15,1,2,0,0,0,0,0,1,0,50.0,6.0,4.0,0.0,0.0,0.0,85.0
2011-12-01,BIRDHOUSE GARDEN MARKER ,7,1,2,0,0,1,0,0,1,0,81.0,5.0,8.0,0.0,0.0,3.0,286.0
2011-11-01,BIRDS MOBILE VINTAGE DESIGN,21,9,0,0,0,0,1,0,0,0,35.0,10.0,0.0,0.0,0.0,1.0,15.0
2011-12-01,BIRTHDAY BANQUET GIFT WRAP,-25,1,0,0,0,0,0,0,1,0,25.0,1.0,0.0,0.0,0.0,0.0,162.0
2011-12-01,"BIRTHDAY CARD, RETRO SPOT",59,3,5,0,0,0,1,0,0,0,335.0,14.0,18.0,0.0,0.0,2.0,202.0
2011-12-01,BIRTHDAY PARTY CORDON BARRIER TAPE,7,2,0,0,0,0,0,0,1,0,37.0,7.0,1.0,0.0,0.0,2.0,32.0
2011-12-01,BISCUIT TIN 50'S CHRISTMAS,43,4,0,0,0,1,0,0,1,0,292.0,49.0,12.0,0.0,0.0,4.0,321.0
2011-12-01,BISCUIT TIN VINTAGE CHRISTMAS,36,5,0,0,0,0,0,0,1,0,249.0,43.0,21.0,0.0,0.0,2.0,152.0
2011-12-01,BISCUIT TIN VINTAGE GREEN,5,2,1,0,0,0,0,0,1,0,9.0,5.0,3.0,0.0,0.0,1.0,28.0
2011-12-01,BISCUIT TIN VINTAGE RED,2,3,0,0,0,0,0,0,1,0,30.0,14.0,0.0,0.0,0.0,2.0,39.0
2011-12-01,BISCUITS SMALL BOWL LIGHT BLUE,28,2,4,0,0,0,0,0,1,0,156.0,4.0,3.0,0.0,0.0,1.0,111.0
2011-12-01,BLACK AND WHITE CAT BOWL,2,1,0,0,0,0,1,0,0,0,16.0,2.0,2.0,1.0,0.0,0.0,12.0
2011-12-01,BLACK AND WHITE DOG BOWL,8,1,0,0,0,1,0,0,1,0,30.0,1.0,0.0,1.0,0.0,0.0,102.0
2011-12-01,BLACK BAROQUE CARRIAGE CLOCK,1,0,1,0,0,0,0,0,1,0,5.0,2.0,1.0,0.0,0.0,1.0,6.0
2011-12-01,BLACK BAROQUE WALL CLOCK ,2,0,2,0,0,0,0,0,1,0,4.0,0.0,0.0,0.0,0.0,2.0,3.0
2011-12-01,BLACK CANDELABRA T-LIGHT HOLDER,3,0,2,0,0,0,0,0,1,0,11.0,1.0,2.0,0.0,0.0,0.0,68.0
2011-11-01,BLACK CHAMPAGNE GLASS,114,3,0,0,0,1,1,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,208.0
2011-11-01,BLACK CHRISTMAS TREE 120CM,46,7,0,0,0,0,1,0,0,0,32.0,6.0,0.0,0.0,0.0,0.0,19.0
2011-11-01,BLACK CHRISTMAS TREE 60CM,75,6,0,0,0,0,1,0,0,0,30.0,2.0,1.0,0.0,0.0,2.0,197.0
2011-12-01,BLACK DIAMANTE EXPANDABLE RING,-6,0,0,0,0,1,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
2011-12-01,BLACK DINER WALL CLOCK,1,1,0,0,0,0,1,0,0,0,4.0,1.0,1.0,0.0,0.0,0.0,3.0
2011-11-01,BLACK EAR MUFF HEADPHONES,7,5,1,0,0,0,1,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,4.0
2011-12-01,BLACK ENAMEL FLOWER RING,1,0,1,0,0,0,0,0,1,0,-5.0,1.0,1.0,0.0,0.0,0.0,8.0
2011-12-01,BLACK ENCHANTED FOREST PLACEMAT,124,2,0,0,0,0,0,0,1,0,42.0,4.0,1.0,0.0,0.0,1.0,66.0
2011-12-01,BLACK GLASS BRACELET W HEART CHARMS,1,0,1,0,0,0,0,0,1,0,6.0,0.0,4.0,0.0,0.0,0.0,6.0
2011-12-01,BLACK HEART CARD HOLDER,7,2,0,0,0,1,0,0,1,0,44.0,11.0,3.0,0.0,0.0,0.0,194.0
2011-12-01,BLACK KITCHEN SCALES,31,6,0,0,0,0,0,0,1,0,48.0,12.0,3.0,1.0,0.0,0.0,30.0
2011-12-01,BLACK LOVE BIRD CANDLE,8,0,2,0,0,0,0,0,1,0,11.0,2.0,4.0,0.0,0.0,0.0,8.0
2011-12-01,BLACK LOVE BIRD T-LIGHT HOLDER,1,0,1,0,0,0,1,0,0,0,8.0,2.0,0.0,0.0,0.0,1.0,3.0
2011-12-01,BLACK MINI TAPE MEASURE ,1,0,1,0,0,0,0,0,1,0,34.0,3.0,2.0,0.0,0.0,1.0,90.0
2011-11-01,BLACK ORANGE SQUEEZER,26,2,0,0,0,3,1,0,0,0,10.0,1.0,0.0,0.0,0.0,0.0,11.0
2011-12-01,BLACK PIRATE TREASURE CHEST,4,1,2,0,0,0,1,0,0,0,68.0,10.0,10.0,0.0,0.0,0.0,41.0
2011-12-01,BLACK RECORD COVER FRAME,91,5,0,0,0,0,0,0,1,0,1151.0,42.0,19.0,0.0,0.0,5.0,841.0
2011-12-01,BLACK SILOUETTE CANDLE PLATE,1,1,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,16.0
2011-12-01,BLACK SMALL GLASS CAKE STAND,-1,1,0,0,0,0,0,0,1,0,16.0,0.0,0.0,0.0,0.0,1.0,12.0
2011-12-01,BLACK SQUARE TABLE CLOCK,3,0,2,0,0,0,1,0,0,0,37.0,2.0,2.0,0.0,0.0,1.0,30.0
2011-11-01,BLACK STITCHED WALL CLOCK,22,1,1,0,0,0,0,0,1,0,2.0,1.0,1.0,0.0,0.0,0.0,60.0
2011-11-01,BLACK SWEETHEART BRACELET,4,1,1,0,0,0,1,0,0,0,5.0,2.0,2.0,0.0,0.0,0.0,12.0
2011-12-01,BLACK TEA TOWEL CLASSIC DESIGN,15,0,4,0,0,0,1,0,0,0,54.0,10.0,7.0,0.0,0.0,1.0,48.0
2011-12-01,"BLACK TEA,COFFEE,SUGAR JARS",-4,2,0,0,0,0,1,0,0,0,55.0,7.0,1.0,0.0,0.0,0.0,45.0
2011-12-01,BLACK VINTAGE EARRINGS,3,0,2,0,0,0,1,0,0,0,10.0,0.0,8.0,0.0,0.0,0.0,2.0
2011-11-01,BLACK WINE GLASS,48,0,0,0,0,1,1,0,0,0,6.0,1.0,0.0,0.0,0.0,0.0,66.0
2011-12-01,BLACK/BLUE POLKADOT UMBRELLA,61,4,1,0,0,1,0,0,1,0,120.0,29.0,3.0,0.0,0.0,3.0,105.0
2011-11-01,BLOSSOM  IMAGES NOTEBOOK SET,60,5,0,0,0,0,0,0,1,0,169.0,4.0,1.0,0.0,0.0,1.0,126.0
2011-12-01,BLOSSOM IMAGES GIFT WRAP SET,26,2,2,0,0,0,0,0,1,0,47.0,11.0,6.0,0.0,0.0,0.0,78.0
2011-11-01,BLUE  DIAMANTE PEN IN GIFT BOX,10,4,3,0,0,0,0,0,1,0,5.0,6.0,1.0,0.0,0.0,0.0,23.0
2011-12-01,BLUE  TILE HOOK,8,1,0,0,0,0,0,0,1,0,12.0,1.0,3.0,0.0,0.0,0.0,2.0
2011-12-01,BLUE & WHITE BREAKFAST TRAY,13,3,1,0,0,1,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,8.0
2011-12-01,BLUE 3 PIECE POLKADOT CUTLERY SET,79,2,0,1,0,0,0,0,1,0,381.0,4.0,1.0,0.0,0.0,0.0,188.0
2011-11-01,BLUE BIRDHOUSE DECORATION,40,4,1,0,0,1,1,0,0,0,16.0,2.0,1.0,0.0,0.0,0.0,33.0
2011-12-01,BLUE BLOSSOM HAIR CLIP,-10,0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,4.0
2011-12-01,BLUE CALCULATOR RULER,5,0,3,0,0,0,0,0,1,0,98.0,17.0,8.0,0.0,0.0,1.0,36.0
2011-12-01,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,56,2,1,0,0,1,1,0,0,0,121.0,15.0,1.0,0.0,0.0,0.0,120.0
2011-12-01,BLUE CIRCLES DESIGN MONKEY DOLL,1,1,0,0,0,0,1,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,6.0
2011-12-01,BLUE CIRCLES DESIGN TEDDY,2,1,1,0,0,0,1,0,0,0,4.0,2.0,0.0,0.0,0.0,0.0,4.0
2011-12-01,BLUE COAT RACK PARIS FASHION,2,2,0,0,0,0,0,0,1,0,34.0,10.0,0.0,0.0,0.0,1.0,55.0
2011-12-01,BLUE CUSHION COVER WITH FLOWER,5,0,4,0,0,0,0,0,1,0,3.0,0.0,2.0,0.0,0.0,0.0,4.0
2011-12-01,BLUE DINER WALL CLOCK,22,7,0,0,0,0,0,0,1,0,58.0,29.0,4.0,0.0,0.0,2.0,81.0
2011-12-01,BLUE DRAGONFLY HELICOPTER,1,3,0,0,0,0,0,0,1,0,3.0,1.0,1.0,0.0,0.0,0.0,5.0
2011-12-01,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,38,3,1,0,0,1,0,0,1,0,169.0,13.0,6.0,0.0,0.0,2.0,129.0
2011-12-01,BLUE EGG  SPOON,50,2,2,0,0,0,0,0,1,0,269.0,6.0,4.0,0.0,0.0,1.0,152.0
2011-11-01,BLUE FELT EASTER EGG BASKET,3,0,1,0,0,0,1,0,0,0,17.0,4.0,0.0,0.0,0.0,1.0,21.0
2011-12-01,BLUE FLY SWAT,4,1,1,0,0,0,0,0,1,0,20.0,3.0,0.0,0.0,0.0,3.0,23.0
2011-12-01,BLUE GEISHA GIRL ,1,0,1,0,0,0,1,0,0,0,3.0,0.0,2.0,0.0,0.0,0.0,3.0
2011-12-01,BLUE GIANT GARDEN THERMOMETER,17,9,0,0,0,0,0,0,1,0,12.0,7.0,0.0,0.0,0.0,0.0,40.0
2011-12-01,BLUE GLASS GEMS IN BAG,21,1,2,0,0,1,1,0,0,0,130.0,3.0,2.0,0.0,0.0,2.0,78.0
2011-11-01,BLUE GREEN EMBROIDERY COSMETIC BAG,6,1,3,0,0,1,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,3.0
2011-12-01,BLUE HAPPY BIRTHDAY BUNTING,25,9,0,0,0,0,0,0,1,0,146.0,22.0,2.0,0.0,0.0,3.0,105.0
2011-12-01,BLUE HARMONICA IN BOX ,129,7,2,0,0,0,0,0,1,0,1725.0,97.0,23.0,0.0,0.0,7.0,612.0
2011-12-01,BLUE HEART COMPACT MIRROR,1,0,1,0,0,0,1,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,25.0
2011-12-01,BLUE JUICY FRUIT PHOTO FRAME,1,0,1,0,0,0,1,0,0,0,3.0,1.0,2.0,0.0,0.0,0.0,5.0
2011-12-01,BLUE KNITTED EGG COSY,19,0,0,0,0,1,1,0,0,0,18.0,2.0,0.0,0.0,0.0,0.0,9.0
2011-12-01,BLUE KNITTED HEN ,10,1,0,0,0,0,0,0,1,0,11.0,0.0,2.0,0.0,0.0,0.0,4.0
2011-12-01,BLUE NEW BAROQUE CANDLESTICK CANDLE,24,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,19.0
2011-12-01,BLUE OWL SOFT TOY,9,2,0,0,0,1,0,0,1,0,10.0,3.0,0.0,0.0,0.0,0.0,51.0
2011-12-01,BLUE PAISLEY JOURNAL ,1,0,1,0,0,0,1,0,0,0,17.0,7.0,3.0,0.0,0.0,0.0,19.0
2011-12-01,BLUE PAISLEY NOTEBOOK,2,1,0,0,0,0,1,0,0,0,7.0,2.0,0.0,0.0,0.0,0.0,4.0
2011-11-01,BLUE PAISLEY POCKET BOOK,80,13,4,0,0,0,0,0,1,0,21.0,4.0,1.0,0.0,0.0,0.0,13.0
2011-12-01,BLUE PAISLEY SKETCHBOOK,12,2,0,0,0,0,1,0,0,0,16.0,5.0,2.0,0.0,0.0,2.0,8.0
2011-12-01,BLUE PAISLEY TISSUE BOX,4,3,0,0,0,0,1,0,0,0,69.0,17.0,0.0,0.0,0.0,1.0,20.0
2011-12-01,BLUE PAPER PARASOL ,18,4,0,0,0,0,1,0,0,0,8.0,1.0,0.0,0.0,0.0,0.0,35.0
2011-12-01,BLUE PARTY BAGS ,12,2,0,0,0,0,0,0,1,0,191.0,8.0,0.0,0.0,0.0,1.0,76.0
2011-12-01,BLUE PATCH PURSE PINK HEART,6,0,2,0,0,0,1,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,13.0
2011-12-01,BLUE POLKADOT BEAKER ,48,1,0,0,0,0,0,0,1,0,109.0,3.0,1.0,0.0,0.0,0.0,222.0
2011-12-01,BLUE POLKADOT BOWL,173,11,2,0,0,1,0,0,1,0,192.0,20.0,10.0,0.0,0.0,2.0,226.0
2011-12-01,BLUE POLKADOT COFFEE MUG,48,0,0,0,0,1,1,0,0,0,-19.0,4.0,0.0,0.0,0.0,0.0,160.0
2011-12-01,BLUE POLKADOT CUP,213,10,4,0,0,1,0,0,1,0,139.0,17.0,12.0,0.0,0.0,1.0,311.0
2011-12-01,BLUE POLKADOT EGG CUP ,36,2,0,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,42.0
2011-12-01,BLUE POLKADOT GARDEN PARASOL,11,2,0,0,0,0,0,0,1,0,6.0,3.0,1.0,0.0,0.0,0.0,17.0
2011-11-01,BLUE POLKADOT KIDS BAG,24,2,8,0,0,1,0,0,1,0,25.0,3.0,3.0,0.0,0.0,3.0,25.0
2011-12-01,BLUE POLKADOT LUGGAGE TAG ,16,1,3,0,0,0,1,0,0,0,38.0,4.0,4.0,0.0,0.0,2.0,16.0
2011-12-01,BLUE POLKADOT PASSPORT COVER,25,1,3,0,0,0,0,0,1,0,28.0,2.0,5.0,0.0,0.0,1.0,43.0
2011-12-01,BLUE POLKADOT PLATE ,155,8,0,0,0,1,0,0,1,0,28.0,2.0,4.0,0.0,0.0,0.0,227.0
2011-12-01,BLUE POLKADOT PURSE ,3,0,1,0,0,0,1,0,0,0,4.0,0.0,4.0,0.0,0.0,0.0,4.0
2011-12-01,BLUE POLKADOT WASHING UP GLOVES,4,2,2,0,0,0,0,0,1,0,23.0,12.0,1.0,0.0,0.0,2.0,34.0
2011-12-01,BLUE POLKADOT WRAP,300,6,0,0,0,1,0,0,1,0,525.0,20.0,0.0,0.0,0.0,2.0,622.0
2011-11-01,BLUE POT PLANT CANDLE ,59,4,5,0,0,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,30.0
2011-12-01,BLUE PUDDING SPOON,2,0,1,0,0,0,0,0,1,0,71.0,4.0,4.0,0.0,0.0,0.0,99.0
2011-12-01,BLUE REFECTORY CLOCK ,8,3,0,0,0,0,0,0,1,0,18.0,8.0,3.0,0.0,0.0,1.0,18.0
2011-12-01,BLUE ROSE FABRIC MIRROR,46,3,2,0,0,0,1,0,0,0,22.0,3.0,6.0,0.0,0.0,1.0,30.0
2011-11-01,BLUE ROUND COMPACT MIRROR,24,1,0,0,0,0,1,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,19.0
2011-12-01,BLUE SAVANNAH PICNIC HAMPER FOR 2,2,0,2,0,0,0,0,0,1,0,5.0,0.0,3.0,0.0,0.0,0.0,20.0
2011-11-01,BLUE SCANDINAVIAN PAISLEY WRAP,100,4,0,0,0,0,0,0,1,0,100.0,4.0,0.0,0.0,0.0,0.0,123.0
2011-12-01,BLUE SCOTTIE DOG W FLOWER PATTERN,3,0,2,0,0,0,0,0,1,0,63.0,6.0,2.0,0.0,0.0,0.0,35.0
2011-12-01,BLUE SPOT CERAMIC DRAWER KNOB,204,7,5,0,0,0,0,0,1,0,205.0,23.0,6.0,1.0,0.0,1.0,374.0
2011-12-01,BLUE STONES ON WIRE FOR CANDLE,24,1,0,0,0,0,0,0,1,0,74.0,3.0,0.0,0.0,0.0,1.0,48.0
2011-12-01,BLUE STRIPE CERAMIC DRAWER KNOB,141,11,3,0,0,1,0,0,1,0,292.0,25.0,8.0,1.0,0.0,2.0,517.0
2011-11-01,BLUE SWEETHEART BRACELET,4,0,1,0,0,0,1,0,0,0,3.0,1.0,1.0,0.0,0.0,0.0,14.0
2011-11-01,BLUE TEA TOWEL CLASSIC DESIGN,12,1,0,0,0,0,0,0,1,0,7.0,3.0,0.0,0.0,0.0,0.0,12.0
2011-12-01,BLUE TV TRAY TABLE ,4,0,2,0,0,0,1,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,6.0
2011-12-01,BLUE VICTORIAN FABRIC OVAL BOX,2,0,2,0,0,0,1,0,0,0,125.0,7.0,12.0,0.0,0.0,0.0,53.0
2011-12-01,BLUE VINTAGE SPOT BEAKER,78,7,1,0,0,0,0,0,1,0,92.0,16.0,8.0,0.0,0.0,1.0,574.0
2011-12-01,BLUE/CREAM STRIPE CUSHION COVER ,8,1,0,0,0,1,1,0,0,0,31.0,4.0,0.0,0.0,0.0,7.0,70.0
2011-12-01,BOHEMIAN COLLAGE STATIONERY SET,27,2,2,0,0,0,0,0,1,0,101.0,19.0,7.0,0.0,0.0,3.0,78.0
2011-12-01,BOOM BOX SPEAKER BOYS,3,2,0,0,0,0,1,0,0,0,45.0,10.0,17.0,0.0,0.0,0.0,28.0
2011-12-01,BOOM BOX SPEAKER GIRLS,5,1,2,0,0,0,1,0,0,0,36.0,5.0,17.0,0.0,0.0,1.0,18.0
2011-12-01,BOOZE & WOMEN GREETING CARD ,2,0,1,0,0,0,1,0,0,0,26.0,2.0,2.0,0.0,0.0,0.0,35.0
2011-12-01,BOTANICAL LAVENDER BIRTHDAY CARD,16,1,3,0,0,0,1,0,0,0,44.0,2.0,4.0,0.0,0.0,2.0,43.0
2011-11-01,BOTANICAL LAVENDER GIFT WRAP ,50,2,0,0,0,0,0,0,1,0,50.0,2.0,0.0,0.0,0.0,0.0,75.0
2011-12-01,BOTANICAL LILY GREETING CARD,12,1,0,0,0,0,0,0,1,0,70.0,5.0,4.0,0.0,0.0,0.0,36.0
2011-12-01,BOTANICAL ROSE GIFT WRAP,25,1,0,0,0,0,0,0,1,0,50.0,2.0,0.0,0.0,0.0,0.0,69.0
2011-11-01,BOTANICAL ROSE GREETING CARD,1,0,1,0,0,0,0,0,1,0,12.0,1.0,0.0,0.0,0.0,0.0,51.0
2011-12-01,BOTTLE BAG RETROSPOT ,78,3,6,0,0,0,0,0,1,0,133.0,2.0,7.0,0.0,0.0,4.0,64.0
2011-12-01,BOUDOIR SQUARE TISSUE BOX,64,4,2,0,0,0,0,0,1,0,226.0,28.0,3.0,0.0,0.0,2.0,499.0
2011-12-01,BOX OF 24 COCKTAIL PARASOLS,192,7,4,0,0,1,0,0,1,0,616.0,36.0,31.0,0.0,0.0,5.0,702.0
2011-12-01,BOX OF 6 ASSORTED COLOUR TEASPOONS,28,1,4,0,0,1,0,0,1,0,64.0,5.0,9.0,0.0,0.0,3.0,36.0
