YYYYMM,Description,Quantity,0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,Erratic,Intermittent,Lumpy,Smooth,predict_Quantity,real_Quantity
2011-01-01,12 PENCILS SMALL TUBE RED RETROSPOT,330,22,9,0,0,1,0,0,1,0,,
2011-02-01,12 PENCILS SMALL TUBE RED RETROSPOT,446,25,5,1,0,0,0,0,1,0,,
2011-03-01,12 PENCILS SMALL TUBE RED RETROSPOT,1569,26,6,0,0,0,0,0,1,0,,
2011-04-01,12 PENCILS SMALL TUBE RED RETROSPOT,344,22,3,0,0,0,0,0,1,0,,
2011-05-01,12 PENCILS SMALL TUBE RED RETROSPOT,289,18,1,0,0,0,0,0,1,0,,
2011-06-01,12 PENCILS SMALL TUBE RED RETROSPOT,176,16,2,0,0,0,0,0,1,0,,
2011-07-01,12 PENCILS SMALL TUBE RED RETROSPOT,240,13,1,0,0,0,0,0,1,0,,
2011-08-01,12 PENCILS SMALL TUBE RED RETROSPOT,199,17,0,0,0,1,0,0,1,0,,
2011-09-01,12 PENCILS SMALL TUBE RED RETROSPOT,374,14,3,0,0,0,0,0,1,0,,
2011-10-01,12 PENCILS SMALL TUBE RED RETROSPOT,768,46,1,0,0,0,0,0,1,0,,
2011-11-01,12 PENCILS SMALL TUBE RED RETROSPOT,1015,56,2,0,0,2,0,0,1,0,,
2011-12-01,12 PENCILS SMALL TUBE RED RETROSPOT,52,3,0,0,0,0,0,0,1,0,6.0,52.0
2010-01-01,12 PENCILS SMALL TUBE SKULL,15,1,1,0,0,0,0,0,1,0,,
2010-02-01,12 PENCILS SMALL TUBE SKULL,110,8,0,0,0,0,0,0,1,0,,
2010-03-01,12 PENCILS SMALL TUBE SKULL,1,0,1,0,0,0,0,0,1,0,,
2010-05-01,12 PENCILS SMALL TUBE SKULL,61,4,0,0,0,0,0,0,1,0,,
2010-06-01,12 PENCILS SMALL TUBE SKULL,32,7,3,0,0,0,0,0,1,0,,
2010-07-01,12 PENCILS SMALL TUBE SKULL,2,0,1,0,0,0,0,0,1,0,,
2010-08-01,12 PENCILS SMALL TUBE SKULL,2,0,1,0,0,0,0,0,1,0,,
2010-09-01,12 PENCILS SMALL TUBE SKULL,52,2,1,0,0,0,0,0,1,0,,
2010-10-01,12 PENCILS SMALL TUBE SKULL,8,1,2,0,0,0,0,0,1,0,,
2010-12-01,12 PENCILS SMALL TUBE SKULL,80,9,5,0,0,1,0,0,1,0,,
2011-01-01,12 PENCILS SMALL TUBE SKULL,230,22,5,0,0,1,0,0,1,0,,
2011-02-01,12 PENCILS SMALL TUBE SKULL,264,16,6,0,0,0,0,0,1,0,,
2011-03-01,12 PENCILS SMALL TUBE SKULL,849,25,6,0,0,0,0,0,1,0,,
2011-04-01,12 PENCILS SMALL TUBE SKULL,912,20,3,0,0,0,0,0,1,0,,
2011-05-01,12 PENCILS SMALL TUBE SKULL,398,26,3,0,0,0,0,0,1,0,,
2011-06-01,12 PENCILS SMALL TUBE SKULL,700,27,7,0,0,0,0,0,1,0,,
2011-07-01,12 PENCILS SMALL TUBE SKULL,562,28,3,0,0,0,0,0,1,0,,
2011-08-01,12 PENCILS SMALL TUBE SKULL,-114,12,3,0,0,0,0,0,1,0,,
2011-09-01,12 PENCILS SMALL TUBE SKULL,768,27,5,0,0,0,0,0,1,0,,
2011-10-01,12 PENCILS SMALL TUBE SKULL,717,40,6,0,0,0,0,0,1,0,,
2011-11-01,12 PENCILS SMALL TUBE SKULL,703,23,1,0,0,1,0,0,1,0,,
2011-12-01,12 PENCILS SMALL TUBE SKULL,65,4,1,0,0,1,0,0,1,0,528.0,65.0
2010-02-01,12 PENCILS TALL TUBE POSY,7,2,0,0,0,0,1,0,0,0,,
2010-06-01,12 PENCILS TALL TUBE POSY,1,1,0,0,0,0,1,0,0,0,,
2010-12-01,12 PENCILS TALL TUBE POSY,9,2,0,0,0,0,1,0,0,0,,
2011-01-01,12 PENCILS TALL TUBE POSY,348,9,0,0,0,0,1,0,0,0,,
2011-02-01,12 PENCILS TALL TUBE POSY,49,3,0,0,0,0,1,0,0,0,,
2011-03-01,12 PENCILS TALL TUBE POSY,61,7,0,0,0,0,1,0,0,0,,
2011-04-01,12 PENCILS TALL TUBE POSY,65,5,0,0,0,0,1,0,0,0,,
2011-05-01,12 PENCILS TALL TUBE POSY,64,9,0,0,0,0,1,0,0,0,,
2011-06-01,12 PENCILS TALL TUBE POSY,791,25,0,0,0,2,1,0,0,0,,
2011-07-01,12 PENCILS TALL TUBE POSY,826,40,0,0,0,2,1,0,0,0,,
2011-08-01,12 PENCILS TALL TUBE POSY,574,27,2,0,0,1,1,0,0,0,,
2011-09-01,12 PENCILS TALL TUBE POSY,553,17,0,0,0,2,1,0,0,0,,
2011-10-01,12 PENCILS TALL TUBE POSY,65,7,1,0,0,0,1,0,0,0,,
2011-11-01,12 PENCILS TALL TUBE POSY,224,9,0,0,0,0,1,0,0,0,,
2011-12-01,12 PENCILS TALL TUBE POSY,151,6,0,0,0,1,1,0,0,0,1.0,151.0
2010-02-01,12 PENCILS TALL TUBE RED RETROSPOT,18,4,0,0,0,0,0,0,1,0,,
2010-03-01,12 PENCILS TALL TUBE RED RETROSPOT,12,1,0,0,0,0,0,0,1,0,,
2010-05-01,12 PENCILS TALL TUBE RED RETROSPOT,1,1,0,0,0,0,0,0,1,0,,
2010-06-01,12 PENCILS TALL TUBE RED RETROSPOT,2,2,0,0,0,0,0,0,1,0,,
2010-07-01,12 PENCILS TALL TUBE RED RETROSPOT,12,1,0,0,0,0,0,0,1,0,,
2010-09-01,12 PENCILS TALL TUBE RED RETROSPOT,2,1,0,0,0,0,0,0,1,0,,
2010-12-01,12 PENCILS TALL TUBE RED RETROSPOT,101,13,0,0,0,0,0,0,1,0,,
2011-01-01,12 PENCILS TALL TUBE RED RETROSPOT,74,10,0,0,0,0,0,0,1,0,,
2011-02-01,12 PENCILS TALL TUBE RED RETROSPOT,60,11,3,1,0,0,0,0,1,0,,
2011-03-01,12 PENCILS TALL TUBE RED RETROSPOT,178,13,1,0,0,1,0,0,1,0,,
2011-04-01,12 PENCILS TALL TUBE RED RETROSPOT,267,14,1,0,0,0,0,0,1,0,,
2011-05-01,12 PENCILS TALL TUBE RED RETROSPOT,148,15,2,0,0,0,0,0,1,0,,
2011-06-01,12 PENCILS TALL TUBE RED RETROSPOT,152,13,1,0,0,0,0,0,1,0,,
2011-07-01,12 PENCILS TALL TUBE RED RETROSPOT,275,14,1,0,0,2,0,0,1,0,,
2011-08-01,12 PENCILS TALL TUBE RED RETROSPOT,267,24,5,0,0,0,0,0,1,0,,
2011-09-01,12 PENCILS TALL TUBE RED RETROSPOT,294,21,4,0,0,2,0,0,1,0,,
2011-10-01,12 PENCILS TALL TUBE RED RETROSPOT,234,29,6,0,0,0,0,0,1,0,,
2011-11-01,12 PENCILS TALL TUBE RED RETROSPOT,587,53,10,0,0,1,0,0,1,0,,
2011-12-01,12 PENCILS TALL TUBE RED RETROSPOT,55,5,0,0,0,1,0,0,1,0,1.0,55.0
2010-01-01,12 PENCILS TALL TUBE SKULLS,12,1,0,0,0,0,0,0,1,0,,
2010-02-01,12 PENCILS TALL TUBE SKULLS,14,3,0,0,0,0,0,0,1,0,,
2010-03-01,12 PENCILS TALL TUBE SKULLS,13,1,0,0,0,1,0,0,1,0,,
2010-05-01,12 PENCILS TALL TUBE SKULLS,6,1,0,0,0,0,0,0,1,0,,
2010-06-01,12 PENCILS TALL TUBE SKULLS,3,1,0,0,0,0,0,0,1,0,,
2010-07-01,12 PENCILS TALL TUBE SKULLS,15,3,0,0,0,0,0,0,1,0,,
2010-09-01,12 PENCILS TALL TUBE SKULLS,2,1,0,0,0,0,0,0,1,0,,
2010-12-01,12 PENCILS TALL TUBE SKULLS,78,11,0,0,0,0,0,0,1,0,,
2011-01-01,12 PENCILS TALL TUBE SKULLS,56,9,1,0,0,0,0,0,1,0,,
2011-02-01,12 PENCILS TALL TUBE SKULLS,38,7,3,0,0,0,0,0,1,0,,
2011-03-01,12 PENCILS TALL TUBE SKULLS,126,9,1,0,0,1,0,0,1,0,,
2011-04-01,12 PENCILS TALL TUBE SKULLS,149,11,1,0,0,0,0,0,1,0,,
2011-05-01,12 PENCILS TALL TUBE SKULLS,145,15,3,0,0,1,0,0,1,0,,
2011-06-01,12 PENCILS TALL TUBE SKULLS,97,13,1,0,0,1,0,0,1,0,,
2011-07-01,12 PENCILS TALL TUBE SKULLS,90,14,1,0,0,0,0,0,1,0,,
2011-08-01,12 PENCILS TALL TUBE SKULLS,265,14,9,0,0,1,0,0,1,0,,
2011-09-01,12 PENCILS TALL TUBE SKULLS,220,22,6,0,0,1,0,0,1,0,,
2011-10-01,12 PENCILS TALL TUBE SKULLS,257,20,3,0,0,0,0,0,1,0,,
2011-11-01,12 PENCILS TALL TUBE SKULLS,525,58,11,0,0,1,0,0,1,0,,
2011-12-01,12 PENCILS TALL TUBE SKULLS,41,3,1,0,0,1,0,0,1,0,287.0,41.0
2010-01-01,12 PENCILS TALL TUBE WOODLAND,1,0,1,0,0,0,0,0,1,0,,
2010-02-01,12 PENCILS TALL TUBE WOODLAND,8,2,0,0,0,0,0,0,1,0,,
2010-03-01,12 PENCILS TALL TUBE WOODLAND,13,0,1,0,0,1,0,0,1,0,,
2010-05-01,12 PENCILS TALL TUBE WOODLAND,4,1,0,0,0,0,0,0,1,0,,
2010-06-01,12 PENCILS TALL TUBE WOODLAND,1,1,0,0,0,0,0,0,1,0,,
2010-07-01,12 PENCILS TALL TUBE WOODLAND,1,0,1,0,0,0,0,0,1,0,,
2010-08-01,12 PENCILS TALL TUBE WOODLAND,12,1,0,0,0,0,0,0,1,0,,
2010-09-01,12 PENCILS TALL TUBE WOODLAND,15,3,0,0,0,0,0,0,1,0,,
2010-10-01,12 PENCILS TALL TUBE WOODLAND,2,1,0,0,0,0,0,0,1,0,,
2010-12-01,12 PENCILS TALL TUBE WOODLAND,50,10,2,0,0,0,0,0,1,0,,
2011-01-01,12 PENCILS TALL TUBE WOODLAND,50,7,1,0,0,0,0,0,1,0,,
2011-02-01,12 PENCILS TALL TUBE WOODLAND,78,10,2,1,0,0,0,0,1,0,,
2011-03-01,12 PENCILS TALL TUBE WOODLAND,104,10,2,0,0,0,0,0,1,0,,
2011-04-01,12 PENCILS TALL TUBE WOODLAND,153,11,4,0,0,0,0,0,1,0,,
2011-05-01,12 PENCILS TALL TUBE WOODLAND,250,21,4,0,0,1,0,0,1,0,,
2011-06-01,12 PENCILS TALL TUBE WOODLAND,63,13,2,0,0,0,0,0,1,0,,
2011-07-01,12 PENCILS TALL TUBE WOODLAND,163,16,5,0,0,0,0,0,1,0,,
2011-08-01,12 PENCILS TALL TUBE WOODLAND,251,21,7,0,0,0,0,0,1,0,,
2011-09-01,12 PENCILS TALL TUBE WOODLAND,257,24,2,0,0,1,0,0,1,0,,
2011-10-01,12 PENCILS TALL TUBE WOODLAND,121,16,5,0,0,0,0,0,1,0,,
2011-11-01,12 PENCILS TALL TUBE WOODLAND,346,40,2,0,0,1,0,0,1,0,,
2011-12-01,12 PENCILS TALL TUBE WOODLAND,14,2,0,0,0,0,0,0,1,0,1.0,14.0
2011-01-01,12 PINK HEN+CHICKS IN BASKET,13,1,0,0,0,1,1,0,0,0,,
2011-02-01,12 PINK HEN+CHICKS IN BASKET,1,0,0,0,0,1,1,0,0,0,,
2011-03-01,12 PINK HEN+CHICKS IN BASKET,6,7,0,0,0,0,1,0,0,0,,
2011-04-01,12 PINK HEN+CHICKS IN BASKET,6,1,0,0,0,0,1,0,0,0,,
2011-06-01,12 PINK HEN+CHICKS IN BASKET,1,1,0,0,0,0,1,0,0,0,,
2011-10-01,12 PINK HEN+CHICKS IN BASKET,1,0,0,0,0,1,1,0,0,0,,
2011-11-01,12 PINK HEN+CHICKS IN BASKET,6,1,0,0,0,0,1,0,0,0,,
2011-12-01,12 PINK HEN+CHICKS IN BASKET,1,1,0,0,0,0,1,0,0,0,1.0,1.0
2010-05-01,12 PINK ROSE PEG PLACE SETTINGS,4,1,0,0,0,0,1,0,0,0,,
2010-06-01,12 PINK ROSE PEG PLACE SETTINGS,12,0,0,0,0,1,1,0,0,0,,
2011-01-01,12 PINK ROSE PEG PLACE SETTINGS,53,4,0,0,0,0,1,0,0,0,,
2011-02-01,12 PINK ROSE PEG PLACE SETTINGS,20,2,0,0,0,3,1,0,0,0,,
2011-03-01,12 PINK ROSE PEG PLACE SETTINGS,115,4,0,0,0,0,1,0,0,0,,
2011-04-01,12 PINK ROSE PEG PLACE SETTINGS,1,1,0,0,0,0,1,0,0,0,,
2011-05-01,12 PINK ROSE PEG PLACE SETTINGS,5,1,0,0,0,1,1,0,0,0,,
2011-06-01,12 PINK ROSE PEG PLACE SETTINGS,-3,2,0,0,0,0,1,0,0,0,,
2011-07-01,12 PINK ROSE PEG PLACE SETTINGS,3,2,0,0,0,0,1,0,0,0,38.0,3.0
2010-03-01,12 RED ROSE PEG PLACE SETTINGS,2,0,1,0,0,1,0,0,1,0,,
2010-05-01,12 RED ROSE PEG PLACE SETTINGS,4,2,0,0,0,0,0,0,1,0,,
2010-08-01,12 RED ROSE PEG PLACE SETTINGS,1,0,1,0,0,0,0,0,1,0,,
2010-09-01,12 RED ROSE PEG PLACE SETTINGS,1,0,1,0,0,0,0,0,1,0,,
2010-12-01,12 RED ROSE PEG PLACE SETTINGS,9,1,4,0,0,0,0,0,1,0,,
2011-01-01,12 RED ROSE PEG PLACE SETTINGS,27,8,1,0,0,0,0,0,1,0,,
2011-02-01,12 RED ROSE PEG PLACE SETTINGS,25,3,2,0,0,2,0,0,1,0,,
2011-03-01,12 RED ROSE PEG PLACE SETTINGS,6,4,0,0,0,0,0,0,1,0,,
2011-04-01,12 RED ROSE PEG PLACE SETTINGS,41,3,3,0,0,0,0,0,1,0,,
2011-05-01,12 RED ROSE PEG PLACE SETTINGS,26,8,2,0,0,0,0,0,1,0,,
2011-06-01,12 RED ROSE PEG PLACE SETTINGS,28,6,2,0,0,0,0,0,1,0,,
2011-07-01,12 RED ROSE PEG PLACE SETTINGS,50,9,5,0,0,1,0,0,1,0,,
2011-08-01,12 RED ROSE PEG PLACE SETTINGS,56,7,2,0,0,2,0,0,1,0,,
2011-09-01,12 RED ROSE PEG PLACE SETTINGS,77,5,2,0,0,0,0,0,1,0,,
2011-10-01,12 RED ROSE PEG PLACE SETTINGS,26,5,2,0,0,1,0,0,1,0,,
2011-11-01,12 RED ROSE PEG PLACE SETTINGS,59,8,1,0,0,5,0,0,1,0,,
2011-12-01,12 RED ROSE PEG PLACE SETTINGS,19,4,1,0,0,1,0,0,1,0,44.0,19.0
2011-01-01,15 PINK FLUFFY CHICKS IN BOX,3,2,0,0,0,0,0,1,0,0,,
2011-03-01,15 PINK FLUFFY CHICKS IN BOX,1,1,0,0,0,0,0,1,0,0,,
2011-04-01,15 PINK FLUFFY CHICKS IN BOX,1,1,0,0,0,0,0,1,0,0,,
2011-06-01,15 PINK FLUFFY CHICKS IN BOX,1,1,0,0,0,0,0,1,0,0,,
2011-09-01,15 PINK FLUFFY CHICKS IN BOX,2,1,0,0,0,0,0,1,0,0,,
2011-10-01,15 PINK FLUFFY CHICKS IN BOX,2,1,0,0,0,0,0,1,0,0,1.0,2.0
2010-01-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4,1,2,0,0,0,0,0,1,0,,
2010-02-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,1,0,0,0,0,0,0,1,0,,
2010-05-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,10,2,0,0,0,0,0,0,1,0,,
2010-06-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,12,3,1,0,0,0,0,0,1,0,,
2010-07-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4,1,2,0,0,0,0,0,1,0,,
2010-08-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,18,5,1,0,0,0,0,0,1,0,,
2010-09-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,12,5,2,0,0,0,0,0,1,0,,
2010-10-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,19,5,1,0,0,0,0,0,1,0,,
2010-12-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,14,5,6,0,0,0,0,0,1,0,,
2011-01-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,33,6,3,0,0,2,0,0,1,0,,
2011-02-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,68,4,0,0,0,1,0,0,1,0,,
2011-03-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,30,6,0,0,0,0,0,0,1,0,,
2011-04-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,28,8,0,0,0,0,0,0,1,0,,
2011-05-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,34,7,4,0,0,0,0,0,1,0,,
2011-06-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,74,12,1,0,0,1,0,0,1,0,,
2011-07-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,63,8,1,0,0,1,0,0,1,0,,
2011-08-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,37,10,4,0,0,0,0,0,1,0,,
2011-09-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,260,41,4,0,0,6,0,0,1,0,,
2011-10-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,142,28,1,0,0,5,0,0,1,0,,
2011-11-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,448,58,14,0,0,3,0,0,1,0,,
2011-12-01,15CM CHRISTMAS GLASS BALL 20 LIGHTS,9,3,0,0,0,0,0,0,1,0,-1.0,9.0
2011-01-01,16 PIECE CUTLERY SET PANTRY DESIGN,1,1,0,0,0,0,0,0,1,0,,
2011-02-01,16 PIECE CUTLERY SET PANTRY DESIGN,3,1,1,0,0,0,0,0,1,0,,
2011-03-01,16 PIECE CUTLERY SET PANTRY DESIGN,2,1,0,0,0,0,0,0,1,0,,
2011-04-01,16 PIECE CUTLERY SET PANTRY DESIGN,11,2,3,0,0,0,0,0,1,0,,
2011-05-01,16 PIECE CUTLERY SET PANTRY DESIGN,36,3,3,0,0,1,0,0,1,0,,
2011-06-01,16 PIECE CUTLERY SET PANTRY DESIGN,13,8,1,0,0,0,0,0,1,0,,
2011-07-01,16 PIECE CUTLERY SET PANTRY DESIGN,33,5,10,0,0,0,0,0,1,0,,
2011-08-01,16 PIECE CUTLERY SET PANTRY DESIGN,14,7,0,0,0,1,0,0,1,0,,
2011-09-01,16 PIECE CUTLERY SET PANTRY DESIGN,42,4,2,0,0,1,0,0,1,0,,
2011-10-01,16 PIECE CUTLERY SET PANTRY DESIGN,45,5,0,0,0,0,0,0,1,0,,
2011-11-01,16 PIECE CUTLERY SET PANTRY DESIGN,16,5,1,0,0,1,0,0,1,0,,
2011-12-01,16 PIECE CUTLERY SET PANTRY DESIGN,36,0,2,1,0,1,0,0,1,0,1.0,36.0
2011-01-01,18PC WOODEN CUTLERY SET DISPOSABLE,17,1,1,0,0,0,0,0,1,0,,
2011-03-01,18PC WOODEN CUTLERY SET DISPOSABLE,8,0,2,0,0,0,0,0,1,0,,
2011-04-01,18PC WOODEN CUTLERY SET DISPOSABLE,33,2,1,0,0,0,0,0,1,0,,
2011-05-01,18PC WOODEN CUTLERY SET DISPOSABLE,2,0,1,0,0,0,0,0,1,0,,
2011-06-01,18PC WOODEN CUTLERY SET DISPOSABLE,128,8,3,0,0,1,0,0,1,0,,
2011-07-01,18PC WOODEN CUTLERY SET DISPOSABLE,286,6,2,0,0,2,0,0,1,0,,
2011-08-01,18PC WOODEN CUTLERY SET DISPOSABLE,52,1,4,0,0,0,0,0,1,0,,
2011-09-01,18PC WOODEN CUTLERY SET DISPOSABLE,32,2,0,0,0,0,0,0,1,0,,
2011-10-01,18PC WOODEN CUTLERY SET DISPOSABLE,2,0,2,0,0,0,0,0,1,0,,
2011-11-01,18PC WOODEN CUTLERY SET DISPOSABLE,1,1,0,0,0,0,0,0,1,0,,
2011-12-01,18PC WOODEN CUTLERY SET DISPOSABLE,6,0,3,0,0,0,0,0,1,0,1.0,6.0
2010-07-01,2 DAISIES HAIR COMB,1,0,1,0,0,0,1,0,0,0,,
2011-03-01,2 DAISIES HAIR COMB,1,0,1,0,0,0,1,0,0,0,,
2011-04-01,2 DAISIES HAIR COMB,1,0,1,0,0,0,1,0,0,0,,
2011-05-01,2 DAISIES HAIR COMB,1,0,1,0,0,0,1,0,0,0,,
2011-07-01,2 DAISIES HAIR COMB,2,0,1,0,0,0,1,0,0,0,,
2011-08-01,2 DAISIES HAIR COMB,1,0,1,0,0,0,1,0,0,0,,
2011-09-01,2 DAISIES HAIR COMB,7,0,1,0,0,1,1,0,0,0,,
2011-11-01,2 DAISIES HAIR COMB,3,0,3,0,0,0,1,0,0,0,,
2011-12-01,2 DAISIES HAIR COMB,-5,0,1,0,0,1,1,0,0,0,3.0,-5.0
2011-01-01,2 PICTURE BOOK EGGS EASTER BUNNY,37,5,3,0,0,0,0,0,1,0,,
2011-02-01,2 PICTURE BOOK EGGS EASTER BUNNY,17,1,1,0,0,1,0,0,1,0,,
2011-03-01,2 PICTURE BOOK EGGS EASTER BUNNY,27,3,6,0,0,0,0,0,1,0,,
2011-04-01,2 PICTURE BOOK EGGS EASTER BUNNY,18,1,4,0,0,0,0,0,1,0,,
2011-07-01,2 PICTURE BOOK EGGS EASTER BUNNY,15,1,2,0,0,0,0,0,1,0,,
2011-08-01,2 PICTURE BOOK EGGS EASTER BUNNY,1,0,1,0,0,0,0,0,1,0,,
2011-09-01,2 PICTURE BOOK EGGS EASTER BUNNY,16,2,0,0,0,0,0,0,1,0,,
2011-10-01,2 PICTURE BOOK EGGS EASTER BUNNY,15,1,0,0,0,1,0,0,1,0,,
2011-11-01,2 PICTURE BOOK EGGS EASTER BUNNY,36,3,0,0,0,0,0,0,1,0,1.0,36.0
2011-01-01,2 PICTURE BOOK EGGS EASTER CHICKS,17,3,0,0,0,0,0,0,1,0,,
2011-02-01,2 PICTURE BOOK EGGS EASTER CHICKS,40,3,0,0,0,1,0,0,1,0,,
2011-03-01,2 PICTURE BOOK EGGS EASTER CHICKS,37,5,3,0,0,0,0,0,1,0,,
2011-04-01,2 PICTURE BOOK EGGS EASTER CHICKS,1,0,1,0,0,0,0,0,1,0,,
2011-05-01,2 PICTURE BOOK EGGS EASTER CHICKS,3,0,1,0,0,0,0,0,1,0,,
2011-07-01,2 PICTURE BOOK EGGS EASTER CHICKS,23,3,0,0,0,0,0,0,1,0,,
2011-08-01,2 PICTURE BOOK EGGS EASTER CHICKS,7,1,1,0,0,0,0,0,1,0,,
2011-10-01,2 PICTURE BOOK EGGS EASTER CHICKS,12,1,0,0,0,0,0,0,1,0,,
2011-11-01,2 PICTURE BOOK EGGS EASTER CHICKS,30,2,0,0,0,1,0,0,1,0,23.0,30.0
2011-01-01,2 PICTURE BOOK EGGS EASTER DUCKS,13,5,0,0,0,0,0,0,1,0,,
2011-02-01,2 PICTURE BOOK EGGS EASTER DUCKS,33,2,2,0,0,1,0,0,1,0,,
2011-03-01,2 PICTURE BOOK EGGS EASTER DUCKS,25,3,4,0,0,0,0,0,1,0,,
2011-04-01,2 PICTURE BOOK EGGS EASTER DUCKS,2,0,2,0,0,0,0,0,1,0,,
2011-05-01,2 PICTURE BOOK EGGS EASTER DUCKS,1,0,1,0,0,0,0,0,1,0,,
2011-07-01,2 PICTURE BOOK EGGS EASTER DUCKS,20,2,0,0,0,0,0,0,1,0,,
2011-08-01,2 PICTURE BOOK EGGS EASTER DUCKS,6,1,0,0,0,0,0,0,1,0,,
2011-09-01,2 PICTURE BOOK EGGS EASTER DUCKS,12,1,0,0,0,0,0,0,1,0,,
2011-11-01,2 PICTURE BOOK EGGS EASTER DUCKS,12,1,0,0,0,0,0,0,1,0,14.0,12.0
2010-01-01,20 DOLLY PEGS RETROSPOT,24,1,0,0,0,0,0,0,1,0,,
2010-02-01,20 DOLLY PEGS RETROSPOT,12,1,0,0,0,0,0,0,1,0,,
2010-03-01,20 DOLLY PEGS RETROSPOT,14,1,1,0,0,0,0,0,1,0,,
2010-06-01,20 DOLLY PEGS RETROSPOT,22,0,1,0,0,0,0,0,1,0,,
2010-07-01,20 DOLLY PEGS RETROSPOT,61,1,2,0,0,0,0,0,1,0,,
2010-08-01,20 DOLLY PEGS RETROSPOT,67,4,1,0,0,0,0,0,1,0,,
2010-09-01,20 DOLLY PEGS RETROSPOT,23,3,1,0,0,0,0,0,1,0,,
2010-12-01,20 DOLLY PEGS RETROSPOT,200,6,5,0,0,0,0,0,1,0,,
2011-01-01,20 DOLLY PEGS RETROSPOT,111,20,3,0,0,0,0,0,1,0,,
2011-02-01,20 DOLLY PEGS RETROSPOT,219,20,5,0,0,2,0,0,1,0,,
2011-03-01,20 DOLLY PEGS RETROSPOT,106,14,4,0,0,0,0,0,1,0,,
2011-04-01,20 DOLLY PEGS RETROSPOT,589,10,2,0,0,0,0,0,1,0,,
2011-05-01,20 DOLLY PEGS RETROSPOT,38,7,2,0,0,0,0,0,1,0,,
2011-06-01,20 DOLLY PEGS RETROSPOT,21,10,2,0,0,0,0,0,1,0,,
2011-07-01,20 DOLLY PEGS RETROSPOT,110,12,2,1,0,3,0,0,1,0,,
2011-08-01,20 DOLLY PEGS RETROSPOT,108,13,1,0,0,0,0,0,1,0,,
2011-09-01,20 DOLLY PEGS RETROSPOT,134,14,2,1,0,0,0,0,1,0,,
2011-10-01,20 DOLLY PEGS RETROSPOT,221,15,3,1,0,1,0,0,1,0,,
2011-11-01,20 DOLLY PEGS RETROSPOT,313,26,4,0,0,2,0,0,1,0,,
2011-12-01,20 DOLLY PEGS RETROSPOT,51,6,1,0,0,0,0,0,1,0,135.0,51.0
2010-02-01,200 BENDY SKULL STRAWS,13,2,0,0,0,0,1,0,0,0,,
2010-05-01,200 BENDY SKULL STRAWS,1,1,0,0,0,0,1,0,0,0,,
2010-10-01,200 BENDY SKULL STRAWS,1,1,0,0,0,0,1,0,0,0,,
2010-12-01,200 BENDY SKULL STRAWS,27,3,1,0,0,0,1,0,0,0,,
2011-01-01,200 BENDY SKULL STRAWS,5,2,1,0,0,0,1,0,0,0,,
2011-02-01,200 BENDY SKULL STRAWS,4,2,0,0,0,2,1,0,0,0,,
2011-03-01,200 BENDY SKULL STRAWS,16,2,1,0,0,0,1,0,0,0,,
2011-04-01,200 BENDY SKULL STRAWS,6,4,1,0,0,0,1,0,0,0,,
2011-05-01,200 BENDY SKULL STRAWS,208,4,2,0,0,0,1,0,0,0,,
2011-06-01,200 BENDY SKULL STRAWS,38,4,3,0,0,2,1,0,0,0,,
2011-07-01,200 BENDY SKULL STRAWS,1,1,0,0,0,0,1,0,0,0,,
2011-08-01,200 BENDY SKULL STRAWS,110,1,0,0,0,2,1,0,0,0,,
2011-09-01,200 BENDY SKULL STRAWS,3,2,0,0,0,1,1,0,0,0,,
2011-10-01,200 BENDY SKULL STRAWS,3,1,2,0,0,0,1,0,0,0,,
2011-11-01,200 BENDY SKULL STRAWS,211,5,2,0,0,0,1,0,0,0,,
2011-12-01,200 BENDY SKULL STRAWS,13,1,1,0,0,0,1,0,0,0,1.0,13.0
2010-01-01,200 RED + WHITE BENDY STRAWS,12,1,0,0,0,0,0,0,1,0,,
2010-02-01,200 RED + WHITE BENDY STRAWS,1,1,0,0,0,0,0,0,1,0,,
2010-05-01,200 RED + WHITE BENDY STRAWS,1,1,0,0,0,0,0,0,1,0,,
2010-06-01,200 RED + WHITE BENDY STRAWS,14,2,0,0,0,0,0,0,1,0,,
2010-08-01,200 RED + WHITE BENDY STRAWS,25,3,0,0,0,0,0,0,1,0,,
