,YYYYMM,Description,Quantity,Demand Pattern,0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,product_cluster
306,201104,12 PENCILS SMALL TUBE SKULL,912,Lumpy,904,8,0,0,0,4
307,201105,12 PENCILS SMALL TUBE SKULL,398,Lumpy,395,3,0,0,0,4
308,201106,12 PENCILS SMALL TUBE SKULL,700,Lumpy,653,47,0,0,0,4
309,201107,12 PENCILS SMALL TUBE SKULL,562,Lumpy,556,6,0,0,0,4
310,201108,12 PENCILS SMALL TUBE SKULL,-114,Lumpy,-118,4,0,0,0,4
311,201109,12 PENCILS SMALL TUBE SKULL,768,Lumpy,744,24,0,0,0,4
312,201110,12 PENCILS SMALL TUBE SKULL,717,Lumpy,691,26,0,0,0,4
313,201111,12 PENCILS SMALL TUBE SKULL,703,Lumpy,699,2,0,0,2,4
314,201112,12 PENCILS SMALL TUBE SKULL,65,Lumpy,62,1,0,0,2,4
315,201002,12 PENCILS TALL TUBE POSY,7,Erratic,7,0,0,0,0,1
316,201006,12 PENCILS TALL TUBE POSY,1,Erratic,1,0,0,0,0,1
317,201012,12 PENCILS TALL TUBE POSY,9,Erratic,9,0,0,0,0,1
318,201101,12 PENCILS TALL TUBE POSY,348,Erratic,348,0,0,0,0,1
319,201102,12 PENCILS TALL TUBE POSY,49,Erratic,49,0,0,0,0,1
320,201103,12 PENCILS TALL TUBE POSY,61,Erratic,61,0,0,0,0,1
321,201104,12 PENCILS TALL TUBE POSY,65,Erratic,65,0,0,0,0,1
322,201105,12 PENCILS TALL TUBE POSY,64,Erratic,64,0,0,0,0,1
323,201106,12 PENCILS TALL TUBE POSY,791,Erratic,503,0,0,0,288,1
324,201107,12 PENCILS TALL TUBE POSY,826,Erratic,754,0,0,0,72,1
325,201108,12 PENCILS TALL TUBE POSY,574,Erratic,548,2,0,0,24,1
326,201109,12 PENCILS TALL TUBE POSY,553,Erratic,289,0,0,0,264,1
327,201110,12 PENCILS TALL TUBE POSY,65,Erratic,64,1,0,0,0,1
328,201111,12 PENCILS TALL TUBE POSY,224,Erratic,224,0,0,0,0,1
329,201112,12 PENCILS TALL TUBE POSY,151,Erratic,127,0,0,0,24,1
330,201002,12 PENCILS TALL TUBE RED RETROSPOT,18,Lumpy,18,0,0,0,0,1
331,201003,12 PENCILS TALL TUBE RED RETROSPOT,12,Lumpy,12,0,0,0,0,1
332,201005,12 PENCILS TALL TUBE RED RETROSPOT,1,Lumpy,1,0,0,0,0,1
333,201006,12 PENCILS TALL TUBE RED RETROSPOT,2,Lumpy,2,0,0,0,0,1
334,201007,12 PENCILS TALL TUBE RED RETROSPOT,12,Lumpy,12,0,0,0,0,1
335,201009,12 PENCILS TALL TUBE RED RETROSPOT,2,Lumpy,2,0,0,0,0,1
336,201012,12 PENCILS TALL TUBE RED RETROSPOT,101,Lumpy,101,0,0,0,0,1
337,201101,12 PENCILS TALL TUBE RED RETROSPOT,74,Lumpy,74,0,0,0,0,1
338,201102,12 PENCILS TALL TUBE RED RETROSPOT,60,Lumpy,53,6,1,0,0,1
339,201103,12 PENCILS TALL TUBE RED RETROSPOT,178,Lumpy,129,1,0,0,48,1
340,201104,12 PENCILS TALL TUBE RED RETROSPOT,267,Lumpy,266,1,0,0,0,1
341,201105,12 PENCILS TALL TUBE RED RETROSPOT,148,Lumpy,144,4,0,0,0,1
342,201106,12 PENCILS TALL TUBE RED RETROSPOT,152,Lumpy,151,1,0,0,0,1
343,201107,12 PENCILS TALL TUBE RED RETROSPOT,275,Lumpy,157,10,0,0,108,1
344,201108,12 PENCILS TALL TUBE RED RETROSPOT,267,Lumpy,254,13,0,0,0,1
345,201109,12 PENCILS TALL TUBE RED RETROSPOT,294,Lumpy,180,8,0,0,106,1
346,201110,12 PENCILS TALL TUBE RED RETROSPOT,234,Lumpy,222,12,0,0,0,1
347,201111,12 PENCILS TALL TUBE RED RETROSPOT,587,Lumpy,537,38,0,0,12,1
348,201112,12 PENCILS TALL TUBE RED RETROSPOT,55,Lumpy,54,0,0,0,1,1
349,201001,12 PENCILS TALL TUBE SKULLS,12,Lumpy,12,0,0,0,0,1
350,201002,12 PENCILS TALL TUBE SKULLS,14,Lumpy,14,0,0,0,0,1
351,201003,12 PENCILS TALL TUBE SKULLS,13,Lumpy,1,0,0,0,12,1
352,201005,12 PENCILS TALL TUBE SKULLS,6,Lumpy,6,0,0,0,0,1
353,201006,12 PENCILS TALL TUBE SKULLS,3,Lumpy,3,0,0,0,0,1
354,201007,12 PENCILS TALL TUBE SKULLS,15,Lumpy,15,0,0,0,0,1
355,201009,12 PENCILS TALL TUBE SKULLS,2,Lumpy,2,0,0,0,0,1
356,201012,12 PENCILS TALL TUBE SKULLS,78,Lumpy,78,0,0,0,0,1
357,201101,12 PENCILS TALL TUBE SKULLS,56,Lumpy,55,1,0,0,0,1
358,201102,12 PENCILS TALL TUBE SKULLS,38,Lumpy,31,7,0,0,0,1
359,201103,12 PENCILS TALL TUBE SKULLS,126,Lumpy,77,1,0,0,48,1
360,201104,12 PENCILS TALL TUBE SKULLS,149,Lumpy,148,1,0,0,0,1
361,201105,12 PENCILS TALL TUBE SKULLS,145,Lumpy,138,5,0,0,2,1
362,201106,12 PENCILS TALL TUBE SKULLS,97,Lumpy,84,12,0,0,1,1
363,201107,12 PENCILS TALL TUBE SKULLS,90,Lumpy,89,1,0,0,0,1
364,201108,12 PENCILS TALL TUBE SKULLS,265,Lumpy,234,26,0,0,5,1
365,201109,12 PENCILS TALL TUBE SKULLS,220,Lumpy,184,26,0,0,10,1
366,201110,12 PENCILS TALL TUBE SKULLS,257,Lumpy,251,6,0,0,0,1
367,201111,12 PENCILS TALL TUBE SKULLS,525,Lumpy,494,29,0,0,2,1
368,201112,12 PENCILS TALL TUBE SKULLS,41,Lumpy,18,22,0,0,1,1
369,201001,12 PENCILS TALL TUBE WOODLAND,1,Lumpy,0,1,0,0,0,1
370,201002,12 PENCILS TALL TUBE WOODLAND,8,Lumpy,8,0,0,0,0,1
371,201003,12 PENCILS TALL TUBE WOODLAND,13,Lumpy,0,1,0,0,12,1
372,201005,12 PENCILS TALL TUBE WOODLAND,4,Lumpy,4,0,0,0,0,1
373,201006,12 PENCILS TALL TUBE WOODLAND,1,Lumpy,1,0,0,0,0,1
374,201007,12 PENCILS TALL TUBE WOODLAND,1,Lumpy,0,1,0,0,0,1
375,201008,12 PENCILS TALL TUBE WOODLAND,12,Lumpy,12,0,0,0,0,1
376,201009,12 PENCILS TALL TUBE WOODLAND,15,Lumpy,15,0,0,0,0,1
377,201010,12 PENCILS TALL TUBE WOODLAND,2,Lumpy,2,0,0,0,0,1
378,201012,12 PENCILS TALL TUBE WOODLAND,50,Lumpy,48,2,0,0,0,1
379,201101,12 PENCILS TALL TUBE WOODLAND,50,Lumpy,46,4,0,0,0,1
380,201102,12 PENCILS TALL TUBE WOODLAND,78,Lumpy,75,2,1,0,0,1
381,201103,12 PENCILS TALL TUBE WOODLAND,104,Lumpy,101,3,0,0,0,1
382,201104,12 PENCILS TALL TUBE WOODLAND,153,Lumpy,148,5,0,0,0,1
383,201105,12 PENCILS TALL TUBE WOODLAND,250,Lumpy,223,15,0,0,12,1
384,201106,12 PENCILS TALL TUBE WOODLAND,63,Lumpy,49,14,0,0,0,1
385,201107,12 PENCILS TALL TUBE WOODLAND,163,Lumpy,148,15,0,0,0,1
386,201108,12 PENCILS TALL TUBE WOODLAND,251,Lumpy,209,42,0,0,0,1
387,201109,12 PENCILS TALL TUBE WOODLAND,257,Lumpy,243,2,0,0,12,1
388,201110,12 PENCILS TALL TUBE WOODLAND,121,Lumpy,116,5,0,0,0,1
389,201111,12 PENCILS TALL TUBE WOODLAND,346,Lumpy,321,13,0,0,12,1
390,201112,12 PENCILS TALL TUBE WOODLAND,14,Lumpy,14,0,0,0,0,1
391,201101,12 PINK HEN+CHICKS IN BASKET,13,Erratic,1,0,0,0,12,0
392,201102,12 PINK HEN+CHICKS IN BASKET,1,Erratic,0,0,0,0,1,0
393,201103,12 PINK HEN+CHICKS IN BASKET,6,Erratic,6,0,0,0,0,0
394,201104,12 PINK HEN+CHICKS IN BASKET,6,Erratic,6,0,0,0,0,0
395,201106,12 PINK HEN+CHICKS IN BASKET,1,Erratic,1,0,0,0,0,0
396,201110,12 PINK HEN+CHICKS IN BASKET,1,Erratic,0,0,0,0,1,0
397,201111,12 PINK HEN+CHICKS IN BASKET,6,Erratic,6,0,0,0,0,0
398,201112,12 PINK HEN+CHICKS IN BASKET,1,Erratic,1,0,0,0,0,0
399,201005,12 PINK ROSE PEG PLACE SETTINGS,4,Erratic,4,0,0,0,0,0
400,201006,12 PINK ROSE PEG PLACE SETTINGS,12,Erratic,0,0,0,0,12,0
401,201101,12 PINK ROSE PEG PLACE SETTINGS,53,Erratic,53,0,0,0,0,0
402,201102,12 PINK ROSE PEG PLACE SETTINGS,20,Erratic,2,0,0,0,18,0
403,201103,12 PINK ROSE PEG PLACE SETTINGS,115,Erratic,115,0,0,0,0,0
404,201104,12 PINK ROSE PEG PLACE SETTINGS,1,Erratic,1,0,0,0,0,0
405,201105,12 PINK ROSE PEG PLACE SETTINGS,5,Erratic,4,0,0,0,1,0
406,201106,12 PINK ROSE PEG PLACE SETTINGS,-3,Erratic,-3,0,0,0,0,0
407,201107,12 PINK ROSE PEG PLACE SETTINGS,3,Erratic,3,0,0,0,0,0
408,201003,12 RED ROSE PEG PLACE SETTINGS,2,Lumpy,0,1,0,0,1,0
409,201005,12 RED ROSE PEG PLACE SETTINGS,4,Lumpy,4,0,0,0,0,0
410,201008,12 RED ROSE PEG PLACE SETTINGS,1,Lumpy,0,1,0,0,0,0
411,201009,12 RED ROSE PEG PLACE SETTINGS,1,Lumpy,0,1,0,0,0,0
412,201012,12 RED ROSE PEG PLACE SETTINGS,9,Lumpy,4,5,0,0,0,0
413,201101,12 RED ROSE PEG PLACE SETTINGS,27,Lumpy,26,1,0,0,0,0
414,201102,12 RED ROSE PEG PLACE SETTINGS,25,Lumpy,4,3,0,0,18,0
415,201103,12 RED ROSE PEG PLACE SETTINGS,6,Lumpy,6,0,0,0,0,0
416,201104,12 RED ROSE PEG PLACE SETTINGS,41,Lumpy,27,14,0,0,0,0
417,201105,12 RED ROSE PEG PLACE SETTINGS,26,Lumpy,21,5,0,0,0,0
418,201106,12 RED ROSE PEG PLACE SETTINGS,28,Lumpy,26,2,0,0,0,0
419,201107,12 RED ROSE PEG PLACE SETTINGS,50,Lumpy,39,6,0,0,5,0
420,201108,12 RED ROSE PEG PLACE SETTINGS,56,Lumpy,33,8,0,0,15,0
421,201109,12 RED ROSE PEG PLACE SETTINGS,77,Lumpy,71,6,0,0,0,0
422,201110,12 RED ROSE PEG PLACE SETTINGS,26,Lumpy,18,2,0,0,6,0
423,201111,12 RED ROSE PEG PLACE SETTINGS,59,Lumpy,26,1,0,0,32,0
424,201112,12 RED ROSE PEG PLACE SETTINGS,19,Lumpy,6,1,0,0,12,0
425,201101,15 PINK FLUFFY CHICKS IN BOX,3,Intermittent,3,0,0,0,0,0
426,201103,15 PINK FLUFFY CHICKS IN BOX,1,Intermittent,1,0,0,0,0,0
427,201104,15 PINK FLUFFY CHICKS IN BOX,1,Intermittent,1,0,0,0,0,0
428,201106,15 PINK FLUFFY CHICKS IN BOX,1,Intermittent,1,0,0,0,0,0
429,201109,15 PINK FLUFFY CHICKS IN BOX,2,Intermittent,2,0,0,0,0,0
430,201110,15 PINK FLUFFY CHICKS IN BOX,2,Intermittent,2,0,0,0,0,0
431,201001,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4,Lumpy,2,2,0,0,0,1
432,201002,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,Lumpy,-1,0,0,0,0,1
433,201005,15CM CHRISTMAS GLASS BALL 20 LIGHTS,10,Lumpy,10,0,0,0,0,1
434,201006,15CM CHRISTMAS GLASS BALL 20 LIGHTS,12,Lumpy,11,1,0,0,0,1
435,201007,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4,Lumpy,2,2,0,0,0,1
436,201008,15CM CHRISTMAS GLASS BALL 20 LIGHTS,18,Lumpy,16,2,0,0,0,1
437,201009,15CM CHRISTMAS GLASS BALL 20 LIGHTS,12,Lumpy,10,2,0,0,0,1
438,201010,15CM CHRISTMAS GLASS BALL 20 LIGHTS,19,Lumpy,18,1,0,0,0,1
439,201012,15CM CHRISTMAS GLASS BALL 20 LIGHTS,14,Lumpy,5,9,0,0,0,1
440,201101,15CM CHRISTMAS GLASS BALL 20 LIGHTS,33,Lumpy,12,7,0,0,14,1
441,201102,15CM CHRISTMAS GLASS BALL 20 LIGHTS,68,Lumpy,8,0,0,0,60,1
442,201103,15CM CHRISTMAS GLASS BALL 20 LIGHTS,30,Lumpy,30,0,0,0,0,1
443,201104,15CM CHRISTMAS GLASS BALL 20 LIGHTS,28,Lumpy,28,0,0,0,0,1
444,201105,15CM CHRISTMAS GLASS BALL 20 LIGHTS,34,Lumpy,25,9,0,0,0,1
445,201106,15CM CHRISTMAS GLASS BALL 20 LIGHTS,74,Lumpy,49,1,0,0,24,1
446,201107,15CM CHRISTMAS GLASS BALL 20 LIGHTS,63,Lumpy,58,1,0,0,4,1
447,201108,15CM CHRISTMAS GLASS BALL 20 LIGHTS,37,Lumpy,30,7,0,0,0,1
448,201109,15CM CHRISTMAS GLASS BALL 20 LIGHTS,260,Lumpy,201,5,0,0,54,1
449,201110,15CM CHRISTMAS GLASS BALL 20 LIGHTS,142,Lumpy,109,1,0,0,32,1
450,201111,15CM CHRISTMAS GLASS BALL 20 LIGHTS,448,Lumpy,305,43,0,0,100,1
451,201112,15CM CHRISTMAS GLASS BALL 20 LIGHTS,9,Lumpy,9,0,0,0,0,1
452,201105,16 PC CUTLERY SET PANTRY DESIGN,4,,4,0,0,0,0,0
453,201101,16 PIECE CUTLERY SET PANTRY DESIGN,1,Lumpy,1,0,0,0,0,0
454,201102,16 PIECE CUTLERY SET PANTRY DESIGN,3,Lumpy,2,1,0,0,0,0
455,201103,16 PIECE CUTLERY SET PANTRY DESIGN,2,Lumpy,2,0,0,0,0,0
456,201104,16 PIECE CUTLERY SET PANTRY DESIGN,11,Lumpy,5,6,0,0,0,0
457,201105,16 PIECE CUTLERY SET PANTRY DESIGN,36,Lumpy,4,8,0,0,24,0
458,201106,16 PIECE CUTLERY SET PANTRY DESIGN,13,Lumpy,12,1,0,0,0,0
459,201107,16 PIECE CUTLERY SET PANTRY DESIGN,33,Lumpy,14,19,0,0,0,0
460,201108,16 PIECE CUTLERY SET PANTRY DESIGN,14,Lumpy,12,0,0,0,2,0
461,201109,16 PIECE CUTLERY SET PANTRY DESIGN,42,Lumpy,16,2,0,0,24,0
462,201110,16 PIECE CUTLERY SET PANTRY DESIGN,45,Lumpy,45,0,0,0,0,0
463,201111,16 PIECE CUTLERY SET PANTRY DESIGN,16,Lumpy,13,1,0,0,2,0
464,201112,16 PIECE CUTLERY SET PANTRY DESIGN,36,Lumpy,0,6,24,0,6,0
465,201101,18PC WOODEN CUTLERY SET DISPOSABLE,17,Lumpy,16,1,0,0,0,0
466,201103,18PC WOODEN CUTLERY SET DISPOSABLE,8,Lumpy,0,8,0,0,0,0
467,201104,18PC WOODEN CUTLERY SET DISPOSABLE,33,Lumpy,32,1,0,0,0,0
468,201105,18PC WOODEN CUTLERY SET DISPOSABLE,2,Lumpy,0,2,0,0,0,0
469,201106,18PC WOODEN CUTLERY SET DISPOSABLE,128,Lumpy,92,4,0,0,32,0
470,201107,18PC WOODEN CUTLERY SET DISPOSABLE,286,Lumpy,42,4,0,0,240,0
471,201108,18PC WOODEN CUTLERY SET DISPOSABLE,52,Lumpy,16,36,0,0,0,0
472,201109,18PC WOODEN CUTLERY SET DISPOSABLE,32,Lumpy,32,0,0,0,0,0
473,201110,18PC WOODEN CUTLERY SET DISPOSABLE,2,Lumpy,0,2,0,0,0,0
474,201111,18PC WOODEN CUTLERY SET DISPOSABLE,1,Lumpy,1,0,0,0,0,0
475,201112,18PC WOODEN CUTLERY SET DISPOSABLE,6,Lumpy,0,6,0,0,0,0
476,201007,2 DAISIES HAIR COMB,1,Erratic,0,1,0,0,0,0
477,201103,2 DAISIES HAIR COMB,1,Erratic,0,1,0,0,0,0
478,201104,2 DAISIES HAIR COMB,1,Erratic,0,1,0,0,0,0
479,201105,2 DAISIES HAIR COMB,1,Erratic,0,1,0,0,0,0
480,201107,2 DAISIES HAIR COMB,2,Erratic,0,2,0,0,0,0
481,201108,2 DAISIES HAIR COMB,1,Erratic,0,1,0,0,0,0
482,201109,2 DAISIES HAIR COMB,7,Erratic,0,1,0,0,6,0
483,201111,2 DAISIES HAIR COMB,3,Erratic,0,3,0,0,0,0
484,201112,2 DAISIES HAIR COMB,-5,Erratic,0,1,0,0,-6,0
485,201101,2 PICTURE BOOK EGGS EASTER BUNNY,37,Lumpy,34,3,0,0,0,0
486,201102,2 PICTURE BOOK EGGS EASTER BUNNY,17,Lumpy,12,1,0,0,4,0
487,201103,2 PICTURE BOOK EGGS EASTER BUNNY,27,Lumpy,17,10,0,0,0,0
488,201104,2 PICTURE BOOK EGGS EASTER BUNNY,18,Lumpy,12,6,0,0,0,0
489,201107,2 PICTURE BOOK EGGS EASTER BUNNY,15,Lumpy,12,3,0,0,0,0
490,201108,2 PICTURE BOOK EGGS EASTER BUNNY,1,Lumpy,0,1,0,0,0,0
491,201109,2 PICTURE BOOK EGGS EASTER BUNNY,16,Lumpy,16,0,0,0,0,0
492,201110,2 PICTURE BOOK EGGS EASTER BUNNY,15,Lumpy,12,0,0,0,3,0
493,201111,2 PICTURE BOOK EGGS EASTER BUNNY,36,Lumpy,36,0,0,0,0,0
494,201101,2 PICTURE BOOK EGGS EASTER CHICKS,17,Lumpy,17,0,0,0,0,0
495,201102,2 PICTURE BOOK EGGS EASTER CHICKS,40,Lumpy,28,0,0,0,12,0
496,201103,2 PICTURE BOOK EGGS EASTER CHICKS,37,Lumpy,32,5,0,0,0,0
497,201104,2 PICTURE BOOK EGGS EASTER CHICKS,1,Lumpy,0,1,0,0,0,0
498,201105,2 PICTURE BOOK EGGS EASTER CHICKS,3,Lumpy,0,3,0,0,0,0
499,201107,2 PICTURE BOOK EGGS EASTER CHICKS,23,Lumpy,23,0,0,0,0,0
500,201108,2 PICTURE BOOK EGGS EASTER CHICKS,7,Lumpy,6,1,0,0,0,0
501,201110,2 PICTURE BOOK EGGS EASTER CHICKS,12,Lumpy,12,0,0,0,0,0
502,201111,2 PICTURE BOOK EGGS EASTER CHICKS,30,Lumpy,24,0,0,0,6,0
503,201101,2 PICTURE BOOK EGGS EASTER DUCKS,13,Lumpy,13,0,0,0,0,0
504,201102,2 PICTURE BOOK EGGS EASTER DUCKS,33,Lumpy,27,2,0,0,4,0
505,201103,2 PICTURE BOOK EGGS EASTER DUCKS,25,Lumpy,21,4,0,0,0,0
506,201104,2 PICTURE BOOK EGGS EASTER DUCKS,2,Lumpy,0,2,0,0,0,0
507,201105,2 PICTURE BOOK EGGS EASTER DUCKS,1,Lumpy,0,1,0,0,0,0
508,201107,2 PICTURE BOOK EGGS EASTER DUCKS,20,Lumpy,20,0,0,0,0,0
509,201108,2 PICTURE BOOK EGGS EASTER DUCKS,6,Lumpy,6,0,0,0,0,0
510,201109,2 PICTURE BOOK EGGS EASTER DUCKS,12,Lumpy,12,0,0,0,0,0
511,201111,2 PICTURE BOOK EGGS EASTER DUCKS,12,Lumpy,12,0,0,0,0,0
512,201001,20 DOLLY PEGS RETROSPOT,24,Lumpy,24,0,0,0,0,1
513,201002,20 DOLLY PEGS RETROSPOT,12,Lumpy,12,0,0,0,0,1
514,201003,20 DOLLY PEGS RETROSPOT,14,Lumpy,12,2,0,0,0,1
515,201006,20 DOLLY PEGS RETROSPOT,22,Lumpy,0,22,0,0,0,1
516,201007,20 DOLLY PEGS RETROSPOT,61,Lumpy,48,13,0,0,0,1
517,201008,20 DOLLY PEGS RETROSPOT,67,Lumpy,66,1,0,0,0,1
518,201009,20 DOLLY PEGS RETROSPOT,23,Lumpy,20,3,0,0,0,1
519,201012,20 DOLLY PEGS RETROSPOT,200,Lumpy,192,8,0,0,0,1
520,201101,20 DOLLY PEGS RETROSPOT,111,Lumpy,106,5,0,0,0,1
521,201102,20 DOLLY PEGS RETROSPOT,219,Lumpy,179,24,0,0,16,1
522,201103,20 DOLLY PEGS RETROSPOT,106,Lumpy,104,2,0,0,0,1
523,201104,20 DOLLY PEGS RETROSPOT,589,Lumpy,587,2,0,0,0,1
524,201105,20 DOLLY PEGS RETROSPOT,38,Lumpy,35,3,0,0,0,1
525,201106,20 DOLLY PEGS RETROSPOT,21,Lumpy,29,-8,0,0,0,1
526,201107,20 DOLLY PEGS RETROSPOT,110,Lumpy,71,2,1,0,36,1
527,201108,20 DOLLY PEGS RETROSPOT,108,Lumpy,107,1,0,0,0,1
528,201109,20 DOLLY PEGS RETROSPOT,134,Lumpy,82,4,48,0,0,1
529,201110,20 DOLLY PEGS RETROSPOT,221,Lumpy,110,3,96,0,12,1
530,201111,20 DOLLY PEGS RETROSPOT,313,Lumpy,285,4,0,0,24,1
531,201112,20 DOLLY PEGS RETROSPOT,51,Lumpy,50,1,0,0,0,1
532,201002,200 BENDY SKULL STRAWS,13,Erratic,13,0,0,0,0,0
533,201005,200 BENDY SKULL STRAWS,1,Erratic,1,0,0,0,0,0
534,201010,200 BENDY SKULL STRAWS,1,Erratic,1,0,0,0,0,0
535,201012,200 BENDY SKULL STRAWS,27,Erratic,25,2,0,0,0,0
536,201101,200 BENDY SKULL STRAWS,5,Erratic,4,1,0,0,0,0
537,201102,200 BENDY SKULL STRAWS,4,Erratic,2,0,0,0,2,0
538,201103,200 BENDY SKULL STRAWS,16,Erratic,15,1,0,0,0,0
539,201104,200 BENDY SKULL STRAWS,6,Erratic,5,1,0,0,0,0
540,201105,200 BENDY SKULL STRAWS,208,Erratic,204,4,0,0,0,0
541,201106,200 BENDY SKULL STRAWS,38,Erratic,28,8,0,0,2,0
542,201107,200 BENDY SKULL STRAWS,1,Erratic,1,0,0,0,0,0
543,201108,200 BENDY SKULL STRAWS,110,Erratic,12,0,0,0,98,0
544,201109,200 BENDY SKULL STRAWS,3,Erratic,2,0,0,0,1,0
545,201110,200 BENDY SKULL STRAWS,3,Erratic,1,2,0,0,0,0
546,201111,200 BENDY SKULL STRAWS,211,Erratic,208,3,0,0,0,0
547,201112,200 BENDY SKULL STRAWS,13,Erratic,12,1,0,0,0,0
548,201001,200 RED + WHITE BENDY STRAWS,12,Lumpy,12,0,0,0,0,0
549,201002,200 RED + WHITE BENDY STRAWS,1,Lumpy,1,0,0,0,0,0
550,201005,200 RED + WHITE BENDY STRAWS,1,Lumpy,1,0,0,0,0,0
551,201006,200 RED + WHITE BENDY STRAWS,14,Lumpy,14,0,0,0,0,0
552,201008,200 RED + WHITE BENDY STRAWS,25,Lumpy,25,0,0,0,0,0
553,201009,200 RED + WHITE BENDY STRAWS,3,Lumpy,2,1,0,0,0,0
554,201010,200 RED + WHITE BENDY STRAWS,5,Lumpy,3,2,0,0,0,0
555,201012,200 RED + WHITE BENDY STRAWS,14,Lumpy,13,0,1,0,0,0
556,201101,200 RED + WHITE BENDY STRAWS,53,Lumpy,24,5,24,0,0,0
557,201102,200 RED + WHITE BENDY STRAWS,41,Lumpy,31,8,0,0,2,0
558,201103,200 RED + WHITE BENDY STRAWS,44,Lumpy,43,1,0,0,0,0
559,201104,200 RED + WHITE BENDY STRAWS,148,Lumpy,46,6,0,0,96,0
560,201105,200 RED + WHITE BENDY STRAWS,37,Lumpy,16,11,0,0,10,0
561,201106,200 RED + WHITE BENDY STRAWS,73,Lumpy,45,26,0,0,2,0
562,201107,200 RED + WHITE BENDY STRAWS,123,Lumpy,95,26,0,0,2,0
563,201108,200 RED + WHITE BENDY STRAWS,112,Lumpy,15,1,0,0,96,0
564,201109,200 RED + WHITE BENDY STRAWS,129,Lumpy,76,53,0,0,0,0
565,201110,200 RED + WHITE BENDY STRAWS,20,Lumpy,19,1,0,0,0,0
566,201111,200 RED + WHITE BENDY STRAWS,56,Lumpy,46,10,0,0,0,0
567,201112,200 RED + WHITE BENDY STRAWS,7,Lumpy,1,6,0,0,0,0
568,201110,20713,-400,,0,-400,0,0,0,0
569,201110,20713 wrongly marked,-200,,0,-200,0,0,0,0
570,201104,3 BIRDS CANVAS SCREEN,1,,1,0,0,0,0,0
571,201107,3 BIRDS CANVAS SCREEN,1,,1,0,0,0,0,0
572,201108,3 BLACK CATS W HEARTS BLANK CARD,6,Erratic,6,0,0,0,0,0
573,201111,3 BLACK CATS W HEARTS BLANK CARD,18,Erratic,18,0,0,0,0,0
574,201101,3 DRAWER ANTIQUE WHITE WOOD CABINET,59,Lumpy,59,0,0,0,0,0
575,201102,3 DRAWER ANTIQUE WHITE WOOD CABINET,22,Lumpy,19,3,0,0,0,0
576,201103,3 DRAWER ANTIQUE WHITE WOOD CABINET,32,Lumpy,32,0,0,0,0,0
577,201104,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,Lumpy,2,0,0,0,0,0
578,201105,3 DRAWER ANTIQUE WHITE WOOD CABINET,30,Lumpy,16,1,0,0,13,0
579,201106,3 DRAWER ANTIQUE WHITE WOOD CABINET,22,Lumpy,21,1,0,0,0,0
580,201107,3 DRAWER ANTIQUE WHITE WOOD CABINET,18,Lumpy,16,0,0,0,2,0
581,201108,3 DRAWER ANTIQUE WHITE WOOD CABINET,44,Lumpy,25,15,0,0,4,0
582,201109,3 DRAWER ANTIQUE WHITE WOOD CABINET,114,Lumpy,103,1,0,0,10,0
583,201110,3 DRAWER ANTIQUE WHITE WOOD CABINET,133,Lumpy,119,2,0,0,12,0
584,201111,3 DRAWER ANTIQUE WHITE WOOD CABINET,213,Lumpy,173,4,0,0,36,0
585,201112,3 DRAWER ANTIQUE WHITE WOOD CABINET,12,Lumpy,12,0,0,0,0,0
586,201001,3 GARDENIA MORRIS BOXED CANDLES,1,Erratic,1,0,0,0,0,0
587,201003,3 GARDENIA MORRIS BOXED CANDLES,4,Erratic,4,0,0,0,0,0
588,201007,3 GARDENIA MORRIS BOXED CANDLES,1,Erratic,0,1,0,0,0,0
589,201008,3 GARDENIA MORRIS BOXED CANDLES,4,Erratic,4,0,0,0,0,0
590,201012,3 GARDENIA MORRIS BOXED CANDLES,3,Erratic,0,3,0,0,0,0
591,201101,3 GARDENIA MORRIS BOXED CANDLES,10,Erratic,10,0,0,0,0,0
592,201102,3 GARDENIA MORRIS BOXED CANDLES,29,Erratic,28,1,0,0,0,0
593,201103,3 GARDENIA MORRIS BOXED CANDLES,30,Erratic,29,1,0,0,0,0
594,201104,3 GARDENIA MORRIS BOXED CANDLES,14,Erratic,14,0,0,0,0,0
595,201105,3 GARDENIA MORRIS BOXED CANDLES,11,Erratic,10,1,0,0,0,0
596,201106,3 GARDENIA MORRIS BOXED CANDLES,4,Erratic,4,0,0,0,0,0
597,201108,3 GARDENIA MORRIS BOXED CANDLES,7,Erratic,4,3,0,0,0,0
598,201109,3 GARDENIA MORRIS BOXED CANDLES,24,Erratic,24,0,0,0,0,0
599,201110,3 GARDENIA MORRIS BOXED CANDLES,321,Erratic,318,2,0,0,1,0
600,201111,3 GARDENIA MORRIS BOXED CANDLES,28,Erratic,28,0,0,0,0,0
601,201112,3 GARDENIA MORRIS BOXED CANDLES,6,Erratic,6,0,0,0,0,0
602,201003,3 HEARTS HANGING DECORATION RUSTIC,29,Lumpy,21,0,0,0,8,1
603,201005,3 HEARTS HANGING DECORATION RUSTIC,26,Lumpy,26,0,0,0,0,1
604,201006,3 HEARTS HANGING DECORATION RUSTIC,51,Lumpy,51,0,0,0,0,1
